type;n;k;comps;swaps;
merge;150;100;891;436;
merge;150;100;900;411;
merge;150;100;899;447;
merge;150;100;893;429;
merge;150;100;915;439;
merge;150;100;897;438;
merge;150;100;915;429;
merge;150;100;904;449;
merge;150;100;911;437;
merge;150;100;903;442;
merge;150;100;917;434;
merge;150;100;916;443;
merge;150;100;901;442;
merge;150;100;903;447;
merge;150;100;895;425;
merge;150;100;902;442;
merge;150;100;896;434;
merge;150;100;914;431;
merge;150;100;913;446;
merge;150;100;910;442;
merge;150;100;906;433;
merge;150;100;891;430;
merge;150;100;909;426;
merge;150;100;896;421;
merge;150;100;891;432;
merge;150;100;897;431;
merge;150;100;902;436;
merge;150;100;886;433;
merge;150;100;892;434;
merge;150;100;902;441;
merge;150;100;911;425;
merge;150;100;900;428;
merge;150;100;903;427;
merge;150;100;903;439;
merge;150;100;894;431;
merge;150;100;899;431;
merge;150;100;896;418;
merge;150;100;896;414;
merge;150;100;910;433;
merge;150;100;893;434;
merge;150;100;916;432;
merge;150;100;902;435;
merge;150;100;898;433;
merge;150;100;916;429;
merge;150;100;890;423;
merge;150;100;901;420;
merge;150;100;906;432;
merge;150;100;905;433;
merge;150;100;908;437;
merge;150;100;898;425;
merge;150;100;897;443;
merge;150;100;877;411;
merge;150;100;901;417;
merge;150;100;907;443;
merge;150;100;912;439;
merge;150;100;909;428;
merge;150;100;896;434;
merge;150;100;898;427;
merge;150;100;899;437;
merge;150;100;904;434;
merge;150;100;886;423;
merge;150;100;904;439;
merge;150;100;896;426;
merge;150;100;896;426;
merge;150;100;904;450;
merge;150;100;885;444;
merge;150;100;908;429;
merge;150;100;903;441;
merge;150;100;913;426;
merge;150;100;906;437;
merge;150;100;895;423;
merge;150;100;899;434;
merge;150;100;897;424;
merge;150;100;907;431;
merge;150;100;898;440;
merge;150;100;903;425;
merge;150;100;899;433;
merge;150;100;909;430;
merge;150;100;912;429;
merge;150;100;890;425;
merge;150;100;903;426;
merge;150;100;901;441;
merge;150;100;911;432;
merge;150;100;900;438;
merge;150;100;903;428;
merge;150;100;903;434;
merge;150;100;888;446;
merge;150;100;907;436;
merge;150;100;895;434;
merge;150;100;902;435;
merge;160;100;970;474;
merge;160;100;972;473;
merge;160;100;987;468;
merge;160;100;991;472;
merge;160;100;980;491;
merge;160;100;981;479;
merge;160;100;962;464;
merge;160;100;975;468;
merge;160;100;967;481;
merge;160;100;965;480;
merge;160;100;975;482;
merge;160;100;987;460;
merge;160;100;969;463;
merge;160;100;964;480;
merge;160;100;979;487;
merge;160;100;968;464;
merge;160;100;988;468;
merge;160;100;984;488;
merge;160;100;979;483;
merge;160;100;983;465;
merge;160;100;974;471;
merge;160;100;963;477;
merge;160;100;974;481;
merge;160;100;966;471;
merge;160;100;983;462;
merge;160;100;986;468;
merge;160;100;974;456;
merge;160;100;973;458;
merge;160;100;973;472;
merge;160;100;972;493;
merge;160;100;961;458;
merge;160;100;983;463;
merge;160;100;967;457;
merge;160;100;973;475;
merge;160;100;975;472;
merge;160;100;973;477;
merge;160;100;990;480;
merge;160;100;980;481;
merge;160;100;970;492;
merge;160;100;978;477;
merge;160;100;963;472;
merge;160;100;991;470;
merge;160;100;962;459;
merge;160;100;979;485;
merge;160;100;988;481;
merge;160;100;968;462;
merge;160;100;988;485;
merge;160;100;976;474;
merge;160;100;985;486;
merge;160;100;980;466;
merge;160;100;973;469;
merge;160;100;982;473;
merge;160;100;966;487;
merge;160;100;977;466;
merge;160;100;986;483;
merge;160;100;982;466;
merge;160;100;971;474;
merge;160;100;978;479;
merge;160;100;977;457;
merge;160;100;977;456;
merge;160;100;978;466;
merge;160;100;973;491;
merge;160;100;990;475;
merge;160;100;973;472;
merge;160;100;962;461;
merge;160;100;977;470;
merge;160;100;973;458;
merge;160;100;973;474;
merge;160;100;968;471;
merge;160;100;965;465;
merge;160;100;981;504;
merge;160;100;964;486;
merge;160;100;972;462;
merge;160;100;975;483;
merge;160;100;987;481;
merge;160;100;974;480;
merge;160;100;982;485;
merge;160;100;972;486;
merge;160;100;972;466;
merge;160;100;989;469;
merge;160;100;981;481;
merge;160;100;969;486;
merge;160;100;980;480;
merge;160;100;986;478;
merge;160;100;975;461;
merge;160;100;969;467;
merge;160;100;985;470;
merge;160;100;976;473;
merge;160;100;972;478;
merge;160;100;968;466;
merge;160;100;967;472;
merge;160;100;969;476;
merge;160;100;981;454;
merge;160;100;970;451;
merge;160;100;967;455;
merge;160;100;975;471;
merge;160;100;965;472;
merge;160;100;979;467;
merge;160;100;977;467;
merge;160;100;996;477;
merge;170;100;1056;503;
merge;170;100;1042;513;
merge;170;100;1061;510;
merge;170;100;1058;498;
merge;170;100;1046;509;
merge;170;100;1049;508;
merge;170;100;1049;495;
merge;170;100;1056;515;
merge;170;100;1048;495;
merge;170;100;1048;498;
merge;170;100;1047;515;
merge;170;100;1050;499;
merge;170;100;1059;503;
merge;170;100;1059;509;
merge;170;100;1054;494;
merge;170;100;1069;513;
merge;170;100;1060;508;
merge;170;100;1047;501;
merge;170;100;1054;500;
merge;170;100;1039;503;
merge;170;100;1048;512;
merge;170;100;1057;498;
merge;170;100;1062;501;
merge;170;100;1042;507;
merge;170;100;1055;498;
merge;170;100;1054;501;
merge;170;100;1043;494;
merge;170;100;1055;514;
merge;170;100;1051;496;
merge;170;100;1047;515;
merge;170;100;1047;504;
merge;170;100;1051;503;
merge;170;100;1053;511;
merge;170;100;1047;506;
merge;170;100;1055;500;
merge;170;100;1047;512;
merge;170;100;1061;509;
merge;170;100;1053;504;
merge;170;100;1051;493;
merge;170;100;1039;493;
merge;170;100;1046;517;
merge;170;100;1058;511;
merge;170;100;1051;502;
merge;170;100;1049;491;
merge;170;100;1044;501;
merge;170;100;1053;505;
merge;170;100;1062;496;
merge;170;100;1061;502;
merge;170;100;1052;518;
merge;170;100;1046;509;
merge;170;100;1059;514;
merge;170;100;1058;506;
merge;170;100;1060;501;
merge;170;100;1058;506;
merge;170;100;1051;495;
merge;170;100;1059;497;
merge;170;100;1054;502;
merge;170;100;1050;515;
merge;170;100;1049;492;
merge;170;100;1058;492;
merge;170;100;1042;513;
merge;170;100;1055;512;
merge;170;100;1055;502;
merge;170;100;1054;511;
merge;170;100;1057;508;
merge;170;100;1058;514;
merge;170;100;1059;496;
merge;170;100;1031;504;
merge;170;100;1036;498;
merge;170;100;1037;503;
merge;170;100;1049;518;
merge;170;100;1040;499;
merge;170;100;1034;484;
merge;170;100;1042;494;
merge;170;100;1065;503;
merge;170;100;1051;512;
merge;170;100;1053;524;
merge;170;100;1044;492;
merge;170;100;1068;500;
merge;170;100;1055;504;
merge;170;100;1055;494;
merge;170;100;1036;513;
merge;170;100;1055;492;
merge;170;100;1062;516;
merge;170;100;1045;493;
merge;170;100;1046;503;
merge;170;100;1038;489;
merge;170;100;1038;506;
merge;170;100;1062;506;
merge;170;100;1048;512;
merge;170;100;1058;507;
merge;170;100;1056;510;
merge;170;100;1037;498;
merge;170;100;1051;494;
merge;170;100;1051;503;
merge;170;100;1038;499;
merge;170;100;1039;497;
merge;170;100;1055;509;
merge;170;100;1049;497;
merge;170;100;1047;504;
merge;180;100;1127;540;
merge;180;100;1128;542;
merge;180;100;1119;557;
merge;180;100;1131;543;
merge;180;100;1123;556;
merge;180;100;1133;542;
merge;180;100;1121;547;
merge;180;100;1135;531;
merge;180;100;1119;542;
merge;180;100;1125;543;
merge;180;100;1129;540;
merge;180;100;1121;541;
merge;180;100;1143;539;
merge;180;100;1127;554;
merge;180;100;1110;550;
merge;180;100;1133;541;
merge;180;100;1120;561;
merge;180;100;1138;547;
merge;180;100;1127;554;
merge;180;100;1113;561;
merge;180;100;1130;544;
merge;180;100;1133;534;
merge;180;100;1142;564;
merge;180;100;1124;545;
merge;180;100;1119;532;
merge;180;100;1130;541;
merge;180;100;1126;550;
merge;180;100;1127;547;
merge;180;100;1127;550;
merge;180;100;1114;541;
merge;180;100;1116;535;
merge;180;100;1127;551;
merge;180;100;1138;544;
merge;180;100;1118;553;
merge;180;100;1137;539;
merge;180;100;1130;547;
merge;180;100;1146;539;
merge;180;100;1130;549;
merge;180;100;1129;545;
merge;180;100;1127;548;
merge;180;100;1132;533;
merge;180;100;1132;540;
merge;180;100;1123;538;
merge;180;100;1127;535;
merge;180;100;1124;537;
merge;180;100;1135;541;
merge;180;100;1118;554;
merge;180;100;1118;535;
merge;180;100;1133;551;
merge;180;100;1130;536;
merge;180;100;1124;549;
merge;180;100;1124;540;
merge;180;100;1115;533;
merge;180;100;1131;535;
merge;180;100;1112;537;
merge;180;100;1128;546;
merge;180;100;1125;528;
merge;180;100;1122;554;
merge;180;100;1127;527;
merge;180;100;1137;547;
merge;180;100;1121;553;
merge;180;100;1119;540;
merge;180;100;1123;515;
merge;180;100;1117;550;
merge;180;100;1129;563;
merge;180;100;1120;545;
merge;180;100;1119;541;
merge;180;100;1124;536;
merge;180;100;1121;530;
merge;180;100;1130;546;
merge;180;100;1138;552;
merge;180;100;1128;536;
merge;180;100;1109;542;
merge;180;100;1136;547;
merge;180;100;1124;567;
merge;180;100;1111;536;
merge;180;100;1117;544;
merge;180;100;1128;544;
merge;180;100;1134;553;
merge;180;100;1125;534;
merge;180;100;1127;550;
merge;180;100;1118;543;
merge;180;100;1133;538;
merge;180;100;1141;526;
merge;180;100;1138;542;
merge;180;100;1132;541;
merge;180;100;1122;545;
merge;180;100;1110;549;
merge;180;100;1117;536;
merge;180;100;1123;530;
merge;180;100;1133;538;
merge;180;100;1123;558;
merge;180;100;1129;540;
merge;180;100;1130;538;
merge;180;100;1132;535;
merge;180;100;1132;535;
merge;180;100;1116;534;
merge;180;100;1133;543;
merge;180;100;1126;543;
merge;180;100;1132;551;
merge;190;100;1199;577;
merge;190;100;1194;563;
merge;190;100;1212;574;
merge;190;100;1193;610;
merge;190;100;1201;585;
merge;190;100;1185;585;
merge;190;100;1216;598;
merge;190;100;1195;586;
merge;190;100;1199;582;
merge;190;100;1208;598;
merge;190;100;1204;581;
merge;190;100;1209;599;
merge;190;100;1198;596;
merge;190;100;1199;588;
merge;190;100;1210;583;
merge;190;100;1199;597;
merge;190;100;1205;591;
merge;190;100;1208;588;
merge;190;100;1210;590;
merge;190;100;1201;601;
merge;190;100;1212;598;
merge;190;100;1213;579;
merge;190;100;1202;582;
merge;190;100;1206;584;
merge;190;100;1198;590;
merge;190;100;1212;569;
merge;190;100;1197;593;
merge;190;100;1199;577;
merge;190;100;1204;579;
merge;190;100;1209;575;
merge;190;100;1196;589;
merge;190;100;1212;590;
merge;190;100;1205;585;
merge;190;100;1210;582;
merge;190;100;1200;586;
merge;190;100;1183;583;
merge;190;100;1207;582;
merge;190;100;1197;590;
merge;190;100;1195;582;
merge;190;100;1196;580;
merge;190;100;1198;576;
merge;190;100;1202;589;
merge;190;100;1192;582;
merge;190;100;1195;579;
merge;190;100;1207;584;
merge;190;100;1204;587;
merge;190;100;1212;592;
merge;190;100;1203;586;
merge;190;100;1215;591;
merge;190;100;1190;591;
merge;190;100;1193;575;
merge;190;100;1209;585;
merge;190;100;1206;594;
merge;190;100;1197;600;
merge;190;100;1205;592;
merge;190;100;1215;597;
merge;190;100;1198;571;
merge;190;100;1213;609;
merge;190;100;1208;596;
merge;190;100;1200;595;
merge;190;100;1195;575;
merge;190;100;1210;588;
merge;190;100;1176;568;
merge;190;100;1199;598;
merge;190;100;1200;588;
merge;190;100;1197;578;
merge;190;100;1202;588;
merge;190;100;1185;567;
merge;190;100;1209;597;
merge;190;100;1205;590;
merge;190;100;1195;593;
merge;190;100;1201;572;
merge;190;100;1210;600;
merge;190;100;1195;586;
merge;190;100;1215;591;
merge;190;100;1193;571;
merge;190;100;1219;586;
merge;190;100;1200;588;
merge;190;100;1218;599;
merge;190;100;1199;577;
merge;190;100;1204;591;
merge;190;100;1200;586;
merge;190;100;1202;575;
merge;190;100;1212;587;
merge;190;100;1208;589;
merge;190;100;1213;599;
merge;190;100;1191;579;
merge;190;100;1187;578;
merge;190;100;1197;577;
merge;190;100;1207;585;
merge;190;100;1201;587;
merge;190;100;1200;582;
merge;190;100;1205;579;
merge;190;100;1203;591;
merge;190;100;1215;593;
merge;190;100;1202;571;
merge;190;100;1204;579;
merge;190;100;1203;586;
merge;190;100;1205;569;
merge;190;100;1205;604;
merge;200;100;1289;616;
merge;200;100;1282;634;
merge;200;100;1285;608;
merge;200;100;1291;623;
merge;200;100;1278;622;
merge;200;100;1282;610;
merge;200;100;1284;613;
merge;200;100;1268;598;
merge;200;100;1288;615;
merge;200;100;1278;611;
merge;200;100;1298;610;
merge;200;100;1285;627;
merge;200;100;1273;620;
merge;200;100;1271;634;
merge;200;100;1295;629;
merge;200;100;1281;615;
merge;200;100;1279;629;
merge;200;100;1278;609;
merge;200;100;1283;617;
merge;200;100;1292;632;
merge;200;100;1287;637;
merge;200;100;1276;634;
merge;200;100;1293;638;
merge;200;100;1294;622;
merge;200;100;1271;606;
merge;200;100;1283;626;
merge;200;100;1271;622;
merge;200;100;1285;599;
merge;200;100;1272;604;
merge;200;100;1266;628;
merge;200;100;1285;605;
merge;200;100;1277;617;
merge;200;100;1281;622;
merge;200;100;1291;624;
merge;200;100;1296;620;
merge;200;100;1296;622;
merge;200;100;1284;628;
merge;200;100;1278;628;
merge;200;100;1285;626;
merge;200;100;1285;636;
merge;200;100;1269;628;
merge;200;100;1272;615;
merge;200;100;1277;591;
merge;200;100;1283;645;
merge;200;100;1294;631;
merge;200;100;1286;612;
merge;200;100;1283;611;
merge;200;100;1300;638;
merge;200;100;1265;621;
merge;200;100;1287;614;
merge;200;100;1279;622;
merge;200;100;1265;641;
merge;200;100;1280;612;
merge;200;100;1293;614;
merge;200;100;1292;620;
merge;200;100;1261;612;
merge;200;100;1283;618;
merge;200;100;1289;642;
merge;200;100;1284;621;
merge;200;100;1284;637;
merge;200;100;1281;625;
merge;200;100;1284;632;
merge;200;100;1283;630;
merge;200;100;1283;612;
merge;200;100;1280;613;
merge;200;100;1285;631;
merge;200;100;1283;604;
merge;200;100;1283;600;
merge;200;100;1275;629;
merge;200;100;1294;648;
merge;200;100;1292;637;
merge;200;100;1286;629;
merge;200;100;1275;634;
merge;200;100;1277;605;
merge;200;100;1289;627;
merge;200;100;1287;626;
merge;200;100;1285;625;
merge;200;100;1288;619;
merge;200;100;1284;633;
merge;200;100;1270;622;
merge;200;100;1289;633;
merge;200;100;1266;614;
merge;200;100;1280;620;
merge;200;100;1273;630;
merge;200;100;1296;630;
merge;200;100;1275;618;
merge;200;100;1280;630;
merge;200;100;1267;623;
merge;200;100;1271;614;
merge;200;100;1267;616;
merge;200;100;1284;611;
merge;200;100;1280;625;
merge;200;100;1285;609;
merge;200;100;1279;624;
merge;200;100;1298;619;
merge;200;100;1277;630;
merge;200;100;1293;630;
merge;200;100;1279;631;
merge;200;100;1286;628;
merge;200;100;1293;633;
merge;1000;100;8699;4312;
merge;1000;100;8698;4305;
merge;1000;100;8714;4283;
merge;1000;100;8724;4346;
merge;1000;100;8689;4331;
merge;1000;100;8713;4301;
merge;1000;100;8715;4322;
merge;1000;100;8671;4321;
merge;1000;100;8682;4306;
merge;1000;100;8735;4358;
merge;1000;100;8727;4339;
merge;1000;100;8725;4303;
merge;1000;100;8741;4309;
merge;1000;100;8716;4356;
merge;1000;100;8723;4292;
merge;1000;100;8721;4336;
merge;1000;100;8711;4314;
merge;1000;100;8704;4263;
merge;1000;100;8717;4303;
merge;1000;100;8695;4308;
merge;1000;100;8728;4341;
merge;1000;100;8704;4307;
merge;1000;100;8729;4321;
merge;1000;100;8693;4320;
merge;1000;100;8714;4322;
merge;1000;100;8694;4335;
merge;1000;100;8705;4340;
merge;1000;100;8706;4300;
merge;1000;100;8742;4343;
merge;1000;100;8723;4282;
merge;1000;100;8705;4304;
merge;1000;100;8697;4291;
merge;1000;100;8731;4325;
merge;1000;100;8714;4327;
merge;1000;100;8716;4337;
merge;1000;100;8727;4301;
merge;1000;100;8713;4337;
merge;1000;100;8686;4300;
merge;1000;100;8728;4342;
merge;1000;100;8711;4321;
merge;1000;100;8744;4324;
merge;1000;100;8725;4353;
merge;1000;100;8703;4276;
merge;1000;100;8692;4265;
merge;1000;100;8736;4330;
merge;1000;100;8713;4270;
merge;1000;100;8683;4299;
merge;1000;100;8709;4308;
merge;1000;100;8697;4337;
merge;1000;100;8665;4296;
merge;1000;100;8715;4301;
merge;1000;100;8713;4310;
merge;1000;100;8711;4316;
merge;1000;100;8698;4262;
merge;1000;100;8717;4289;
merge;1000;100;8697;4316;
merge;1000;100;8686;4320;
merge;1000;100;8724;4352;
merge;1000;100;8723;4310;
merge;1000;100;8737;4355;
merge;1000;100;8723;4313;
merge;1000;100;8702;4334;
merge;1000;100;8714;4315;
merge;1000;100;8675;4305;
merge;1000;100;8701;4320;
merge;1000;100;8704;4325;
merge;1000;100;8693;4299;
merge;1000;100;8715;4294;
merge;1000;100;8714;4332;
merge;1000;100;8733;4362;
merge;1000;100;8714;4274;
merge;1000;100;8684;4262;
merge;1000;100;8719;4367;
merge;1000;100;8737;4331;
merge;1000;100;8699;4324;
merge;1000;100;8706;4312;
merge;1000;100;8709;4303;
merge;1000;100;8716;4324;
merge;1000;100;8707;4323;
merge;1000;100;8728;4329;
merge;1000;100;8709;4332;
merge;1000;100;8716;4316;
merge;1000;100;8707;4287;
merge;1000;100;8716;4328;
merge;1000;100;8725;4320;
merge;1000;100;8706;4333;
merge;1000;100;8711;4322;
merge;1000;100;8696;4327;
merge;1000;100;8699;4287;
merge;1000;100;8694;4304;
merge;1000;100;8728;4346;
merge;1000;100;8675;4294;
merge;1000;100;8698;4313;
merge;1000;100;8723;4370;
merge;1000;100;8712;4280;
merge;1000;100;8704;4323;
merge;1000;100;8721;4313;
merge;1000;100;8688;4272;
merge;1000;100;8718;4311;
merge;1000;100;8692;4348;
merge;2000;100;19453;9596;
merge;2000;100;19454;9670;
merge;2000;100;19445;9649;
merge;2000;100;19413;9631;
merge;2000;100;19407;9583;
merge;2000;100;19421;9634;
merge;2000;100;19405;9611;
merge;2000;100;19418;9619;
merge;2000;100;19422;9604;
merge;2000;100;19406;9679;
merge;2000;100;19425;9645;
merge;2000;100;19417;9665;
merge;2000;100;19381;9646;
merge;2000;100;19414;9636;
merge;2000;100;19418;9604;
merge;2000;100;19434;9645;
merge;2000;100;19439;9685;
merge;2000;100;19374;9602;
merge;2000;100;19380;9639;
merge;2000;100;19436;9606;
merge;2000;100;19389;9635;
merge;2000;100;19417;9635;
merge;2000;100;19424;9657;
merge;2000;100;19412;9676;
merge;2000;100;19418;9592;
merge;2000;100;19418;9606;
merge;2000;100;19382;9595;
merge;2000;100;19427;9688;
merge;2000;100;19461;9629;
merge;2000;100;19414;9599;
merge;2000;100;19441;9652;
merge;2000;100;19405;9610;
merge;2000;100;19344;9589;
merge;2000;100;19372;9569;
merge;2000;100;19425;9667;
merge;2000;100;19369;9627;
merge;2000;100;19416;9652;
merge;2000;100;19433;9683;
merge;2000;100;19421;9668;
merge;2000;100;19383;9684;
merge;2000;100;19415;9685;
merge;2000;100;19408;9664;
merge;2000;100;19376;9623;
merge;2000;100;19394;9672;
merge;2000;100;19422;9643;
merge;2000;100;19443;9616;
merge;2000;100;19395;9674;
merge;2000;100;19404;9582;
merge;2000;100;19384;9633;
merge;2000;100;19361;9613;
merge;2000;100;19475;9668;
merge;2000;100;19463;9629;
merge;2000;100;19376;9557;
merge;2000;100;19405;9592;
merge;2000;100;19414;9623;
merge;2000;100;19385;9648;
merge;2000;100;19437;9648;
merge;2000;100;19349;9576;
merge;2000;100;19430;9597;
merge;2000;100;19421;9635;
merge;2000;100;19382;9581;
merge;2000;100;19380;9609;
merge;2000;100;19393;9564;
merge;2000;100;19399;9641;
merge;2000;100;19375;9638;
merge;2000;100;19402;9628;
merge;2000;100;19390;9589;
merge;2000;100;19390;9641;
merge;2000;100;19407;9669;
merge;2000;100;19378;9687;
merge;2000;100;19415;9617;
merge;2000;100;19409;9602;
merge;2000;100;19372;9601;
merge;2000;100;19425;9598;
merge;2000;100;19364;9609;
merge;2000;100;19433;9593;
merge;2000;100;19407;9577;
merge;2000;100;19382;9601;
merge;2000;100;19405;9652;
merge;2000;100;19407;9609;
merge;2000;100;19401;9617;
merge;2000;100;19413;9649;
merge;2000;100;19443;9621;
merge;2000;100;19405;9648;
merge;2000;100;19427;9696;
merge;2000;100;19414;9670;
merge;2000;100;19398;9634;
merge;2000;100;19407;9639;
merge;2000;100;19445;9680;
merge;2000;100;19355;9640;
merge;2000;100;19417;9642;
